fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,4939000000,8337000000,5984000000,3430000000,2296000000,2190000000,453000000,3036000000,29000000,-64000000,35000000,64000000,8369000000,-68000000,201000000,364000000,2193000000,-39000000,64000000,2232000000,3214000000,2257000000,2621000000,2232000000
2022-09-30,USD,4584000000,7648000000,5228000000,3079000000,2015000000,2149000000,420000000,2569000000,9000000,-42000000,9000000,42000000,7663000000,-51000000,179000000,540000000,1931000000,359000000,42000000,1572000000,463000000,1973000000,2513000000,1572000000
2022-06-30,USD,4721000000,7751000000,3030000000,3030000000,2205000000,2085000000,431000000,2516000000,None,-49000000,2000000,51000000,None,-87000000,179000000,552000000,2069000000,389000000,None,1680000000,311000000,2120000000,2672000000,1680000000
2022-03-31,USD,4705000000,7688000000,2983000000,2983000000,2172000000,2092000000,441000000,2533000000,None,-53000000,1000000,54000000,None,-20000000,179000000,565000000,2099000000,374000000,None,1725000000,1376000000,2153000000,2718000000,1725000000
2021-12-31,USD,4943000000,8068000000,5893000000,3205000000,2154000000,2294000000,495000000,3214000000,1000000,-56000000,55000000,56000000,8052000000,82000000,193000000,394000000,2085000000,297000000,152000000,1788000000,1822000000,2141000000,2535000000,1788000000
2021-09-30,USD,4359000000,7177000000,4932000000,2870000000,1309000000,2062000000,441000000,3050000000,3000000,-62000000,3000000,62000000,7229000000,137000000,189000000,365000000,1387000000,229000000,62000000,1158000000,772000000,1449000000,1814000000,1158000000
2021-06-30,USD,4397000000,7167000000,4787000000,2821000000,2005000000,1966000000,426000000,2392000000,3000000,-62000000,27000000,62000000,7218000000,97000000,178000000,347000000,2129000000,344000000,62000000,1699000000,2432000000,2191000000,2538000000,1785000000
2021-03-31,USD,4253000000,6827000000,4835000000,2605000000,1997000000,1876000000,380000000,2610000000,4000000,-58000000,4000000,58000000,6858000000,140000000,158000000,344000000,2083000000,381000000,58000000,1702000000,748000000,2141000000,2485000000,1702000000
2020-12-31,USD,3954000000,6662000000,5099000000,2806000000,1601000000,1957000000,396000000,2720000000,4000000,-72000000,68000000,72000000,6734000000,35000000,172000000,336000000,1542000000,301000000,98000000,1241000000,1894000000,1614000000,1950000000,1241000000
2020-09-30,USD,3226000000,5806000000,4468000000,2658000000,1088000000,1796000000,342000000,2152000000,4000000,-78000000,72500000,78000000,5884000000,7000000,161000000,331000000,1021000000,138000000,78000000,883000000,1725000000,1099000000,1430000000,883000000
2020-06-30,USD,2852000000,5219000000,4130000000,2445000000,844000000,1685000000,323000000,2008000000,1000000,-78000000,1000000,78000000,5297000000,454000000,163000000,315000000,1221000000,294000000,78000000,927000000,1855000000,1299000000,1614000000,927000000
2020-03-31,USD,2443000000,4296000000,3522000000,1900000000,698000000,1458000000,287000000,1909000000,62000000,-47000000,62500000,47000000,4343000000,-2000000,141000000,156000000,711000000,116000000,47000000,595100000,872000000,758000000,914000000,595000000
2019-12-31,USD,2703600000,4868400000,2460800000,2164400000,961700000,1448800000,293800000,1407900000,67000000,-38400000,5400000,43800000,4868400000,-2300000,143500000,155700000,1457500000,182600000,44900000,792900000,1321200000,1501300000,1657000000,1274900000
2019-09-30,USD,2441400000,5011000000,3883600000,1936600000,776300000,1382500000,282600000,1973600000,30100000,-26300000,-2300000,24000000,5037300000,4200000,139800000,327700000,823900000,155900000,26300000,630700000,397900000,847900000,1191100000,668000000
2019-06-30,USD,2483800000,5136000000,3951000000,1960700000,811700000,1390000000,282100000,1993600000,26200000,-20600000,-900000,19700000,5156600000,5000000,142000000,330800000,878100000,146800000,20600000,676400000,683100000,897800000,1247100000,731300000
2019-03-31,USD,2354900000,4856600000,3845300000,1865300000,719700000,1367700000,267500000,1994200000,15700000,-23300000,-2800000,20500000,4879900000,5100000,138700000,328400000,721500000,387700000,23300000,332300000,328800000,742000000,1073100000,333800000
2018-12-31,USD,2533700000,5363500000,2829800000,1165700000,863400000,592600000,147400000,2805300000,2500000,-33800000,-20400000,13400000,4604500000,9800000,112600000,330800000,857400000,110600000,33800000,683800000,591200000,870800000,1307900000,746800000
2018-09-30,USD,2309600000,4853100000,2543500000,2162600000,745300000,1558600000,301200000,1859800000,2800000,-41300000,None,41300000,4853100000,9100000,147400000,321500000,801300000,137600000,41300000,600300000,507200000,842600000,1164100000,663700000
2018-06-30,USD,2393900000,4981000000,2587100000,2163900000,758900000,1637900000,311700000,1949600000,2500000,-43200000,None,43200000,4981000000,8300000,153500000,334600000,835100000,161300000,43200000,592800000,39300000,878300000,1212900000,673800000
2018-03-31,USD,2268100000,4695400000,2427300000,2051800000,687500000,1601900000,298700000,1900600000,1400000,-39100000,None,39100000,4695400000,7800000,148500000,320800000,713100000,146500000,39100000,529400000,867300000,752200000,1073000000,566600000
