fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,2097487000,8723956000,6626469000,6626469000,2097487000,422823000,None,422823000,None,-26971000,39503000,56752000,8723956000,-12532000,216759000,287221000,1462893000,207160000,None,2097487000,1221769000,1519645000,1777085000,1255733000
2022-09-30,USD,2843391000,10500755000,7657364000,7657364000,2843391000,486560000,None,486560000,None,-42347000,33909000,54569000,10500755000,8438000,212663000,289876000,2218627000,523879000,None,2843391000,1662005000,2273196000,2563072000,1694748000
2022-06-30,USD,4104263000,11794474000,7690211000,7690211000,4104263000,563211000,None,563211000,None,-57763000,5751000,63514000,11794474000,7113000,201792000,247648000,3324398000,763165000,None,4104263000,2534927000,3387912000,3635560000,2561233000
2022-03-31,USD,3458139000,10493282000,7035143000,7035143000,3458139000,524584000,None,524584000,None,-43135000,941000,44076000,10493282000,7695000,195478000,236889000,2766623000,671000000,None,3458139000,2166401000,2810699000,3047588000,2095623000
2021-12-31,USD,3523201000,10364412000,7395781000,6841211000,3523201000,502070000,None,554570000,437000,-40582000,2183000,40582000,10364412000,37962000,188787000,52500000,2918043000,667625000,40582000,3523201000,2221037000,2958625000,3011125000,2250418000
2021-09-30,USD,3406273000,10313223000,6906950000,6906950000,3406273000,526345000,None,561145000,623000,-43908000,10821000,43908000,10313223000,32464000,184127000,34800000,2773585000,645842000,43908000,3406273000,2115571000,2817493000,2852293000,2127743000
2021-06-30,USD,2473503000,8789164000,6315661000,6315661000,2473503000,387070000,None,407870000,1881000,-37661000,1881000,37661000,8789164000,19403000,182672000,20800000,1961157000,454289000,37661000,2473503000,1536699000,1998818000,2019618000,1506868000
2021-03-31,USD,1622437000,7017140000,5394703000,5394703000,1622437000,291124000,None,312224000,1326000,-40970000,1326000,40970000,7017140000,13239000,179820000,21100000,1253164000,310732000,40970000,1622437000,957733000,1294134000,1315234000,942432000
2020-12-31,USD,718528000,5260055000,4716146000,4541527000,718528000,154119000,None,174619000,1545000,-37887000,32453000,37887000,5260055000,-10189000,176422000,20500000,190743000,-208100000,37887000,718528000,595451000,228630000,249130000,398843000
2020-09-30,USD,502195000,4927960000,4425765000,4425765000,502195000,165513000,None,186213000,2142000,-42281000,39660000,42281000,4927960000,479000,175997000,20700000,261203000,67788000,42281000,502195000,218782000,303484000,324184000,193415000
2020-06-30,USD,377959000,4327306000,3949347000,3949347000,377959000,142017000,None,162717000,3042000,-38849000,91618000,38849000,4327306000,None,173924000,20700000,156785000,47904000,38849000,377959000,135672000,195634000,216334000,108881000
2020-03-31,USD,629268000,5624337000,4995069000,4995069000,629268000,153392000,None,174892000,6686000,-47596000,6686000,47596000,5624337000,-823000,175767000,21500000,112249000,91918000,47596000,629268000,-44330000,159845000,181345000,20331000
2019-12-31,USD,435188000,5131746000,4946702000,4696558000,435188000,162228000,None,250144000,8956000,-37622000,8956000,37622000,5131746000,852000,170954000,21000000,151800000,43977000,37622000,435188000,118624000,189422000,210422000,107823000
2019-09-30,USD,572511000,5464502000,4891991000,4891991000,209909000,159301000,None,181301000,9435000,-40721000,9435000,40721000,5464502000,-1585000,155978000,22000000,361783000,86752000,40721000,293587000,259025000,402504000,424504000,275031000
2019-06-30,USD,775494000,5895986000,5120492000,5120492000,315134000,208980000,None,230180000,8923000,-41953000,8923000,41953000,5895986000,1138000,163808000,21200000,508828000,122345000,41953000,412277000,397510000,550781000,571981000,386483000
2019-03-31,USD,895892000,6096624000,5200732000,5200732000,491414000,180739000,None,202239000,8619000,-37062000,8619000,37062000,6096624000,2906000,158171000,21500000,660629000,158823000,37062000,530793000,495266000,697691000,719191000,501806000
2018-12-31,USD,1112262000,6295884000,5183622000,5183622000,1112262000,209300000,None,231400000,9179000,-40948000,None,40948000,6295884000,6083000,156549000,22100000,842985000,196206000,40948000,1112262000,617253000,883933000,906033000,646779000
2018-09-30,USD,1290150000,6742202000,5452052000,5452052000,557788000,234081000,None,366181000,7588000,-44789000,None,44789000,6742202000,13634000,157928000,22100000,892871000,216215000,44789000,706287000,698081000,937660000,959760000,676656000
2018-06-30,USD,1166590000,6460774000,5294184000,5294184000,653628000,234381000,None,256481000,5890000,-35341000,None,35341000,6460774000,10943000,157737000,22100000,883239000,200086000,35341000,713615000,636487000,918580000,940680000,683153000
2018-03-31,USD,726406000,5568419000,4842013000,4842013000,315486000,182960000,None,205460000,3064000,-40178000,None,40178000,5568419000,9580000,158665000,22500000,489979000,135800000,40178000,380112000,359494000,530157000,552657000,354179000
