fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-09-30,USD,3319906000,2127554000,710746000,710746000,310754000,None,1192352000,415181000,None,431379000,55580000,375799000,None,111039000,65310000,7717000,29311000,1065781000,701941000,167975000,None,None,31675000,363840000,68951000,50195000,14596000,None,133742000,294559000,263830000,2254125000,None,572652000,19473000,155782000
2022-06-30,USD,3488426000,2270435000,572023000,572023000,295625000,None,1217991000,411263000,None,460242000,62509000,397733000,None,111999000,209846000,11109000,26942000,1189830000,797385000,175606000,None,None,27402000,392445000,80521000,64796000,9632000,None,149798000,324387000,274149000,2298596000,None,610234000,19735000,157880000
2022-03-31,USD,3609154000,2374382000,794603000,794603000,259341000,None,1234772000,399485000,None,489734000,69846000,419888000,None,126130000,282016000,12127000,23480000,1134622000,712199000,156493000,None,None,39020000,422423000,74457000,75378000,20497000,None,170332000,257539000,290420000,2474532000,None,762189000,20132000,161053000
2021-12-31,USD,3809425000,2576227000,1122199000,1122199000,243330000,550749000,1099340000,387240000,852221000,501659000,75635000,426024000,338928000,133858000,244231000,9452000,24096000,1245469000,805120000,153133000,54921000,19182000,39159000,434022000,76155000,99872000,19182000,89244000,99872000,377854000,None,2562444000,None,736566000,20281000,162251000
2021-09-30,USD,3762182000,2521184000,1079454000,1079454000,224242000,None,1240998000,390545000,None,515075000,81677000,433398000,None,136664000,233397000,386967000,23340000,1221808000,753609000,154912000,None,None,52820000,468199000,69093000,112784000,32219000,None,214096000,332420000,None,2537493000,None,712437000,20466000,163728000
2021-06-30,USD,4000922000,2699472000,954441000,954441000,226138000,None,1301450000,395395000,None,529718000,88121000,441597000,None,181560000,282121000,368315000,21320000,1486280000,985362000,156103000,None,None,234300000,500918000,69605000,143618000,213761000,None,426984000,446077000,None,2493256000,None,684952000,20680000,165444000
2021-03-31,USD,3719717000,2501103000,831149000,831149000,262474000,None,1218614000,402465000,None,530451000,92850000,437601000,None,115620000,478293000,347678000,8942000,1393931000,686842000,177473000,None,None,30732000,707089000,58723000,356877000,11057000,None,426657000,333825000,None,2324553000,None,529103000,20802000,166419000
2020-12-31,USD,3652346000,2415434000,914121000,914121000,222189000,497506000,1236912000,394800000,789524000,554798000,100939000,453859000,602370000,117980000,522280000,9246000,9384000,1441541000,700871000,133663000,58359000,33343000,53916000,729849000,62646000,410111000,33343000,376768000,410111000,378630000,7227000,2207018000,None,387414000,20765000,166123000
2020-09-30,USD,3436512000,2243632000,945180000,945180000,191317000,587243000,1192880000,386170000,None,538924000,103672000,435252000,363036000,108254000,287789000,232103000,11650000,1442968000,671840000,150427000,59099000,None,20311000,759666000,62448000,406178000,None,406178000,406178000,371664000,294389000,1993544000,None,207710000,20755000,166043000
2020-06-30,USD,3249189000,2094007000,725431000,725431000,206088000,694521000,1155182000,353595000,None,529566000,107563000,422003000,306929000,106968000,229791000,238176000,11854000,1504638000,729713000,184163000,55634000,20000000,20000000,762928000,63582000,402305000,20000000,402305000,402305000,401326000,304989000,1744551000,None,1610000000,20725000,165806000
2020-03-31,USD,2820388000,1702578000,593494000,593494000,182978000,487365000,984509000,332241000,None,524254000,114321000,409933000,286157000,100513000,211001000,227740000,9272000,1269715000,513961000,129633000,None,None,19591000,658635000,65919000,398466000,None,398466000,398466000,265922000,294869000,1550673000,None,-164323000,20742000,165938000
2019-12-31,USD,2787014000,1658884000,773924000,773924000,196691000,362368000,1052945000,320216000,729669000,541911000,125480000,416431000,209661000,104490000,137303000,188598000,10332000,1306856000,539029000,126617000,45974000,19476000,19476000,753757000,65325000,394687000,19476000,394687000,394687000,288060000,313096000,1480158000,1323000000,-241918000,20801000,166410000
2019-09-30,USD,2698791000,1654579000,593939000,593939000,178203000,357886000,975092000,307567000,None,467290000,96573000,370717000,416246000,103558000,342538000,182013000,22724000,1216156000,493711000,117936000,42592000,18386000,18386000,707055000,65199000,390942000,18386000,390942000,390942000,261453000,11783000,1482635000,None,-226390000,21061000,168490000
2019-06-30,USD,2671514000,1616826000,495107000,495107000,164461000,372199000,986802000,295895000,None,493430000,109494000,383936000,469646000,99001000,400227000,184832000,25712000,1192102000,467000000,103449000,37365000,18041000,18041000,707302000,64501000,387243000,18041000,387243000,387243000,255673000,15094000,1479412000,None,-222513000,21305000,170436000
2019-03-31,USD,2616643000,1594042000,483728000,483728000,161342000,333840000,902181000,283300000,None,498885000,119372000,379513000,484411000,91926000,421088000,194044000,11279000,1146415000,441968000,118816000,None,None,17176000,633542000,55238000,383590000,17176000,383590000,383590000,221212000,15510000,1470228000,None,-215607000,21544000,172353000
2018-12-31,USD,2706606000,1732482000,926752000,926752000,153541000,291267000,903276000,279821000,681641000,507332000,125482000,381850000,253528000,87731000,190096000,170826000,11509000,1184252000,476287000,100688000,32750000,None,None,675215000,None,379981000,None,379981000,379981000,297888000,None,1522354000,823500000,-158191000,21940000,175522000
2018-09-30,USD,2882487000,1879395000,814019000,814019000,154705000,352476000,932320000,278071000,None,532961000,139963000,392998000,482655000,91982000,418410000,139785000,11421000,1214727000,458412000,107890000,None,None,None,726928000,None,376417000,None,376417000,376417000,272569000,328763000,1667760000,None,-23243000,22911000,183289000
2018-06-30,USD,2931720000,1894185000,480384000,480400000,135550000,None,1037500000,285302000,None,536798000,148173000,388625000,None,111417000,712300000,111800000,12192000,1191780000,452310000,102737000,None,None,372897000,739500000,None,372897000,372897000,None,372900000,267109000,318917000,1739940000,None,74270000,23495000,187962000
2018-03-31,USD,2995193000,2156425000,637873000,637900000,131857000,None,838800000,281284000,None,360113000,84413000,275700000,None,89259000,860500000,112100000,12479000,1090210000,391325000,103950000,None,None,369421000,698900000,None,369421000,369421000,None,369400000,201408000,301553000,1904983000,None,216120000,24226000,193808000
2017-12-31,USD,3109545000,2270281000,429843000,1777822000,107525000,272783000,881164000,268447000,646045000,331099000,79088000,252011000,1474294000,125926000,1347979000,112151000,12275000,1155899000,454336000,86393000,None,None,365987000,701563000,None,365987000,365987000,365987000,365987000,284329000,298729000,1953646000,200000000,272013000,24444000,195548000
