fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-09-30,USD,13099000000,3841000000,807000000,807000000,286000000,2284000000,9258000000,671000000,None,7595000000,977000000,6618000000,20000000,None,None,464000000,399000000,8960000000,4141000000,None,476000000,1027000000,380000000,4845000000,None,4957000000,647000000,None,5337000000,None,229000000,4086000000,None,2239000000,0,137000000
2022-06-30,USD,12887000000,3526000000,339000000,339000000,286000000,2423000000,9361000000,669000000,None,7711000000,1038000000,6673000000,None,None,None,478000000,367000000,8830000000,3906000000,None,336000000,1153000000,530000000,4948000000,None,4979000000,623000000,None,5509000000,None,198000000,4004000000,None,2128000000,0,137000000
2022-03-31,USD,13030000000,3487000000,297000000,None,279000000,2419000000,None,674000000,None,7851000000,1109000000,6742000000,None,None,None,492000000,418000000,9022000000,3494000000,None,None,556000000,455000000,None,None,None,101000000,None,None,None,195000000,3955000000,None,2007000000,0,137000000
2021-12-31,USD,13261000000,3619000000,727000000,727000000,274000000,2189000000,9048000000,670000000,None,7921000000,1177000000,6744000000,25000000,25000000,None,429000000,439000000,8917000000,3229000000,692000000,388000000,483000000,380000000,5712000000,43000000,4696000000,94000000,None,5076000000,None,267000000,4291000000,None,1880000000,0,140000000
2021-09-30,USD,13281000000,3569000000,587000000,587000000,268000000,2288000000,None,662000000,None,7971000000,1321000000,6650000000,None,None,None,426000000,441000000,9115000000,3347000000,None,None,484000000,380000000,None,None,None,104000000,None,None,None,283000000,4115000000,None,1758000000,0,140000000
2021-06-30,USD,13035000000,3263000000,338000000,338000000,251000000,2271000000,None,654000000,None,8036000000,1329000000,6707000000,None,None,None,403000000,448000000,8887000000,3108000000,None,None,481000000,380000000,None,None,None,101000000,None,None,None,285000000,4099000000,None,1605000000,0,142000000
2021-03-31,USD,12638000000,3257000000,377000000,377000000,268000000,2160000000,None,655000000,None,7690000000,1234000000,6456000000,None,None,None,452000000,452000000,8658000000,2920000000,None,None,103000000,None,None,None,None,103000000,None,None,None,275000000,3933000000,None,1484000000,0,141000000
2020-12-31,USD,12511000000,3339000000,524000000,524000000,276000000,2137000000,9172000000,604000000,None,7529000000,1216000000,6313000000,15000000,15000000,None,402000000,458000000,8640000000,2907000000,731000000,501000000,100000000,None,5753000000,5000000,4731000000,94000000,None,4731000000,None,291000000,3862000000,None,1328000000,0,142000000
2020-09-30,USD,12285000000,3199000000,512000000,512000000,292000000,1872000000,None,577000000,None,7493000000,1335000000,6158000000,None,None,None,523000000,435000000,8579000000,3398000000,None,None,401000000,None,None,None,None,401000000,None,None,None,282000000,3706000000,None,1180000000,0,142000000
2020-06-30,USD,12143000000,3052000000,588000000,588000000,294000000,1789000000,None,569000000,None,7526000000,1260000000,6266000000,None,None,None,381000000,437000000,8605000000,3429000000,None,None,854000000,None,None,None,None,854000000,None,None,None,296000000,3538000000,None,1065000000,0,142000000
