fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-12-31,3908000000,907000000,3088000000,305000000,2.974,0.294,0.079,0.489,0.528
2022-09-30,3959000000,727000000,3013000000,307200000,2.367,0.241,0.129,0.138,0.163
2022-06-30,3964000000,738000000,3378000000,309600000,2.384,0.218,0.094,-0.048,-0.031
2022-03-31,3891000000,662000000,3581000000,311400000,2.126,0.185,0.114,-0.013,0.001
2021-12-31,3621000000,609000000,3625000000,312900000,1.946,0.168,0.042,-0.051,-0.04
2021-09-30,3507000000,639000000,3492000000,313900000,2.036,0.183,0.077,0.098,0.107
2021-06-30,3624000000,775000000,3520000000,315000000,2.46,0.22,0.442,1.429,1.439
2021-03-31,3492000000,671000000,3274000000,315900000,2.124,0.205,0.099,0.186,0.186
2020-12-31,3475000000,642000000,3181000000,316700000,2.027,0.202,0.002,0.002,0.011
2020-09-30,3255000000,582000000,2696000000,316500000,1.839,0.216,-0.05,-0.118,-0.105
2020-06-30,2513000000,319000000,2357000000,316200000,1.009,0.135,,,
2020-03-31,3177000000,566000000,2283000000,315900000,1.792,0.248,,,
2019-12-31,3469000000,641000000,3026000000,319800000,2.004,0.212,,,
2019-09-30,3427000000,660000000,2966000000,321400000,2.054,0.223,,,
2022-12-31,15723000000,3034000000,3088000000,305000000,9.948,0.983,0.104,0.126,0.155
2021-12-31,14244000000,2694000000,3625000000,312900000,8.61,0.743,0.152,0.277,0.293
2020-12-31,12361000000,2109000000,3181000000,316700000,6.659,0.663,-0.11,-0.163,-0.155
2019-12-31,13887000000,2521000000,3026000000,319800000,7.883,0.833,,,
