fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-12-31,1623700000,217400000,9195800000,405117710,0.537,0.024,0.144,-0.258,-0.253
2022-09-30,1515700000,145100000,8750900000,404000000,0.359,0.017,0.144,0.152,0.175
2022-06-30,1439900000,138500000,8776900000,404500000,0.342,0.016,0.126,-0.408,-0.385
2022-03-31,1337000000,103700000,8992200000,407600000,0.254,0.012,0.184,2.147,2.18
2021-12-31,1418800000,293000000,9001500000,407785207,0.719,0.033,0.164,0.933,0.984
2021-09-30,1325000000,126000000,8653600000,412300000,0.306,0.015,0.191,3.271,3.326
2021-06-30,1279100000,233900000,9277900000,419900000,0.557,0.025,0.247,2.317,2.308
2021-03-31,1129500000,-90400000,8956700000,419200000,-0.216,-0.01,0.606,-1.457,-0.625
2020-12-31,1218500000,151600000,9119700000,418627809,0.362,0.017,6.109,4.899,1.89
2020-09-30,1112500000,29500000,8771700000,417600000,0.071,0.003,0.864,-0.286,-0.651
2020-06-30,1025400000,-177600000,8574900000,417000000,-0.426,-0.021,,,
2020-03-31,703500000,-36800000,8686200000,277300000,-0.133,-0.004,,,
2019-12-31,171400000,25700000,1869900000,205065744,0.125,0.014,,,
2019-09-30,596700000,41300000,1790500000,204200000,0.202,0.023,,,
2022-12-31,5916300000,604700000,9195800000,405117710,1.493,0.066,0.148,0.075,0.082
2021-12-31,5152400000,562500000,9001500000,407785207,1.379,0.062,0.297,17.892,18.341
2020-12-31,3973200000,-33300000,9119700000,418627809,-0.08,-0.004,0.969,-1.209,-1.103
2019-12-31,2017500000,159100000,1869900000,205065744,0.776,0.085,,,
